,DATE,HourlySeaLevelPressure,DailyAverageStationPressure
5229,2006-06-17 16:53:00,29.94,
5230,2006-06-17 17:06:00,,
5231,2006-06-17 17:53:00,29.93,
5232,2006-06-17 18:53:00,29.93,
5233,2006-06-17 19:53:00,29.94,
5234,2006-06-17 20:53:00,29.96,
5235,2006-06-17 21:53:00,29.99,
5236,2006-06-17 22:53:00,29.99,
5237,2006-06-17 23:53:00,29.98,
5238,2006-06-17 23:59:00,,29.75
5239,2006-06-18 00:53:00,29.96,
5240,2006-06-18 01:53:00,29.95,
5241,2006-06-18 02:53:00,29.94,
5242,2006-06-18 03:53:00,29.94,
5243,2006-06-18 04:53:00,29.96,
5244,2006-06-18 05:10:00,,
5245,2006-06-18 05:28:00,,
5246,2006-06-18 05:53:00,29.96,
5247,2006-06-18 06:53:00,29.98,
5248,2006-06-18 07:53:00,29.99,
5249,2006-06-18 08:53:00,30.0,
5250,2006-06-18 09:18:00,,
5251,2006-06-18 09:53:00,30.0,
5252,2006-06-18 10:02:00,,
5253,2006-06-18 10:27:00,,
5254,2006-06-18 10:53:00,30.01,
5255,2006-06-18 11:16:00,,
5256,2006-06-18 11:41:00,,
5257,2006-06-18 11:51:00,,
5258,2006-06-18 11:53:00,29.98,
5259,2006-06-18 12:12:00,,
5260,2006-06-18 12:28:00,,
5261,2006-06-18 12:45:00,,
5262,2006-06-18 12:51:00,,
5263,2006-06-18 12:53:00,29.97,
5264,2006-06-18 13:06:00,,
5265,2006-06-18 13:11:00,,
5266,2006-06-18 13:51:00,,
5267,2006-06-18 13:53:00,29.97,
5268,2006-06-18 14:15:00,,
5269,2006-06-18 14:20:00,,
5270,2006-06-18 14:24:00,,
5271,2006-06-18 14:27:00,,
5272,2006-06-18 14:35:00,,
5273,2006-06-18 14:51:00,,
5274,2006-06-18 14:53:00,29.97,
5275,2006-06-18 15:53:00,29.95,
5276,2006-06-18 16:53:00,29.93,
5277,2006-06-18 17:53:00,29.93,
5278,2006-06-18 18:53:00,29.94,
5279,2006-06-18 19:53:00,29.98,
5280,2006-06-18 20:53:00,30.01,
5281,2006-06-18 21:53:00,30.01,
5282,2006-06-18 22:53:00,30.01,
5283,2006-06-18 23:53:00,30.01,
5284,2006-06-18 23:59:00,,29.75
5285,2006-06-19 00:53:00,30.01,
5286,2006-06-19 01:53:00,30.0,
5287,2006-06-19 02:24:00,,
5288,2006-06-19 02:33:00,,
5289,2006-06-19 02:46:00,,
5290,2006-06-19 02:51:00,,
5291,2006-06-19 02:53:00,30.0,
5292,2006-06-19 03:02:00,,
5293,2006-06-19 03:53:00,30.01,
5294,2006-06-19 04:08:00,,
5295,2006-06-19 04:43:00,,
5296,2006-06-19 04:51:00,,
5297,2006-06-19 04:53:00,30.02,
5298,2006-06-19 05:17:00,,
5299,2006-06-19 05:53:00,30.03,
5300,2006-06-19 06:03:00,,
5301,2006-06-19 06:29:00,,
5302,2006-06-19 06:37:00,,
5303,2006-06-19 06:53:00,30.06,
5304,2006-06-19 07:00:00,,
5305,2006-06-19 07:53:00,30.07,
5306,2006-06-19 08:53:00,30.07,
5307,2006-06-19 09:53:00,30.07,
5308,2006-06-19 10:53:00,30.07,
5309,2006-06-19 11:53:00,30.08,
5310,2006-06-19 12:53:00,30.07,
5311,2006-06-19 13:53:00,30.05,
5312,2006-06-19 14:53:00,30.03,
5313,2006-06-19 15:53:00,30.01,
5314,2006-06-19 16:53:00,30.0,
5315,2006-06-19 17:53:00,30.01,
5316,2006-06-19 18:53:00,30.02,
5317,2006-06-19 19:53:00,30.02,
5318,2006-06-19 20:53:00,30.04,
5319,2006-06-19 21:53:00,30.04,
5320,2006-06-19 22:53:00,30.04,
5321,2006-06-19 23:53:00,30.03,
5322,2006-06-19 23:59:00,,29.81
5323,2006-06-20 00:53:00,30.02,
5324,2006-06-20 01:53:00,30.02,
5325,2006-06-20 02:53:00,30.03,
5326,2006-06-20 03:53:00,30.04,
5327,2006-06-20 04:53:00,30.05,
5328,2006-06-20 05:53:00,30.06,
5329,2006-06-20 06:53:00,30.08,
5330,2006-06-20 07:53:00,30.09,
5331,2006-06-20 08:53:00,30.08,
5332,2006-06-20 09:53:00,30.08,
5333,2006-06-20 10:53:00,30.08,
5334,2006-06-20 11:53:00,30.07,
5335,2006-06-20 12:53:00,30.05,
5336,2006-06-20 13:53:00,30.03,
5337,2006-06-20 14:53:00,30.01,
5338,2006-06-20 15:53:00,30.01,
5339,2006-06-20 16:53:00,30.0,
5340,2006-06-20 17:53:00,30.0,
5341,2006-06-20 18:53:00,30.0,
5342,2006-06-20 19:53:00,30.0,
5343,2006-06-20 20:53:00,30.0,
5344,2006-06-20 21:53:00,30.0,
5345,2006-06-20 22:53:00,30.01,
5346,2006-06-20 23:53:00,30.01,
5347,2006-06-20 23:59:00,,29.81
5348,2006-06-21 00:53:00,30.01,
5349,2006-06-21 01:53:00,30.01,
5350,2006-06-21 02:53:00,30.02,
5351,2006-06-21 03:53:00,30.03,
5352,2006-06-21 04:53:00,30.05,
5353,2006-06-21 05:53:00,30.06,
5354,2006-06-21 06:53:00,30.07,
5355,2006-06-21 07:53:00,30.08,
5356,2006-06-21 08:53:00,30.08,
5357,2006-06-21 09:53:00,30.08,
5358,2006-06-21 10:53:00,30.08,
5359,2006-06-21 11:53:00,30.06,
5360,2006-06-21 12:53:00,30.05,
5361,2006-06-21 13:53:00,30.03,
5362,2006-06-21 14:53:00,30.02,
5363,2006-06-21 15:53:00,30.01,
5364,2006-06-21 16:17:00,,
5365,2006-06-21 16:32:00,,
5366,2006-06-21 16:53:00,30.01,
5367,2006-06-21 17:53:00,30.0,
5368,2006-06-21 18:53:00,30.02,
5369,2006-06-21 19:53:00,30.02,
5370,2006-06-21 20:53:00,30.0,
5371,2006-06-21 21:53:00,30.01,
5372,2006-06-21 22:53:00,30.01,
5373,2006-06-21 23:53:00,30.03,
5374,2006-06-21 23:59:00,,29.82
5375,2006-06-22 00:53:00,30.05,
5376,2006-06-22 01:53:00,30.06,
5377,2006-06-22 02:53:00,30.08,
5378,2006-06-22 03:53:00,30.11,
5379,2006-06-22 04:53:00,30.11,
5380,2006-06-22 05:53:00,30.1,
5381,2006-06-22 06:53:00,30.11,
5382,2006-06-22 07:53:00,30.12,
5383,2006-06-22 08:53:00,30.13,
5384,2006-06-22 09:53:00,30.14,
5385,2006-06-22 10:53:00,30.13,
5386,2006-06-22 11:53:00,30.11,
5387,2006-06-22 12:53:00,30.09,
5388,2006-06-22 13:53:00,30.07,
5389,2006-06-22 14:53:00,30.05,
5390,2006-06-22 15:53:00,30.03,
5391,2006-06-22 16:03:00,,
5392,2006-06-22 16:18:00,,
5393,2006-06-22 16:53:00,30.02,
5394,2006-06-22 17:53:00,30.02,
5395,2006-06-22 18:53:00,30.03,
5396,2006-06-22 19:53:00,30.04,
5397,2006-06-22 20:51:00,,
5398,2006-06-22 20:53:00,30.05,
5399,2006-06-22 21:17:00,,
5400,2006-06-22 21:53:00,30.05,
5401,2006-06-22 22:53:00,30.05,
5402,2006-06-22 23:53:00,30.04,
5403,2006-06-22 23:59:00,,29.85
5404,2006-06-23 00:53:00,30.04,
5405,2006-06-23 01:53:00,30.04,
5406,2006-06-23 02:53:00,30.06,
5407,2006-06-23 03:53:00,30.06,
5408,2006-06-23 04:53:00,30.08,
5409,2006-06-23 05:53:00,30.09,
5410,2006-06-23 06:53:00,30.1,
5411,2006-06-23 07:53:00,30.09,
5412,2006-06-23 08:53:00,30.1,
5413,2006-06-23 09:53:00,30.1,
5414,2006-06-23 10:53:00,30.09,
5415,2006-06-23 11:53:00,30.07,
5416,2006-06-23 12:53:00,30.06,
5417,2006-06-23 13:53:00,30.04,
5418,2006-06-23 14:53:00,30.02,
5419,2006-06-23 15:46:00,,
5420,2006-06-23 15:53:00,30.01,
5421,2006-06-23 16:10:00,,
5422,2006-06-23 16:18:00,,
5423,2006-06-23 16:20:00,,
5424,2006-06-23 16:25:00,,
5425,2006-06-23 16:30:00,,
5426,2006-06-23 16:40:00,,
5427,2006-06-23 16:53:00,30.01,
5428,2006-06-23 17:53:00,30.01,
5429,2006-06-23 18:53:00,30.02,
5430,2006-06-23 19:53:00,30.02,
5431,2006-06-23 20:53:00,30.03,
5432,2006-06-23 21:53:00,30.02,
5433,2006-06-23 22:53:00,30.03,
5434,2006-06-23 23:53:00,30.03,
5435,2006-06-23 23:59:00,,29.83
5436,2006-06-24 00:53:00,30.03,
5437,2006-06-24 01:53:00,30.02,
5438,2006-06-24 02:53:00,30.01,
5439,2006-06-24 03:53:00,30.01,
5440,2006-06-24 04:31:00,,
5441,2006-06-24 04:51:00,,
5442,2006-06-24 04:53:00,30.03,
5443,2006-06-24 05:53:00,30.03,
5444,2006-06-24 06:53:00,30.07,
5445,2006-06-24 07:53:00,30.08,
5446,2006-06-24 08:53:00,30.07,
5447,2006-06-24 09:53:00,30.08,
5448,2006-06-24 10:26:00,,
5449,2006-06-24 10:41:00,,
5450,2006-06-24 10:53:00,30.07,
5451,2006-06-24 11:53:00,30.05,
5452,2006-06-24 12:53:00,30.03,
5453,2006-06-24 13:53:00,30.01,
5454,2006-06-24 14:11:00,,
5455,2006-06-24 14:29:00,,
5456,2006-06-24 14:33:00,,
5457,2006-06-24 14:36:00,,
5458,2006-06-24 14:50:00,,
5459,2006-06-24 14:53:00,30.02,
5460,2006-06-24 15:00:00,,
5461,2006-06-24 15:09:00,,
5462,2006-06-24 15:14:00,,
5463,2006-06-24 15:25:00,,
5464,2006-06-24 15:48:00,,
5465,2006-06-24 15:53:00,30.01,
5466,2006-06-24 16:53:00,30.0,
5467,2006-06-24 17:53:00,29.99,
5468,2006-06-24 18:53:00,29.99,
5469,2006-06-24 19:53:00,29.99,
5470,2006-06-24 20:53:00,30.0,
5471,2006-06-24 21:53:00,30.02,
5472,2006-06-24 22:53:00,30.02,
5473,2006-06-24 23:53:00,30.02,
5474,2006-06-24 23:59:00,,29.8
5475,2006-06-25 00:53:00,30.02,
5476,2006-06-25 01:53:00,30.0,
5477,2006-06-25 02:53:00,29.99,
5478,2006-06-25 03:53:00,29.98,
5479,2006-06-25 04:53:00,30.0,
5480,2006-06-25 05:53:00,30.01,
5481,2006-06-25 06:53:00,30.01,
5482,2006-06-25 07:53:00,30.02,
5483,2006-06-25 08:53:00,30.02,
5484,2006-06-25 09:53:00,30.01,
5485,2006-06-25 10:53:00,30.0,
5486,2006-06-25 11:38:00,,
5487,2006-06-25 11:53:00,30.01,
5488,2006-06-25 12:53:00,30.0,
5489,2006-06-25 13:53:00,29.98,
5490,2006-06-25 14:53:00,29.96,
5491,2006-06-25 15:25:00,,
5492,2006-06-25 15:37:00,,
5493,2006-06-25 15:53:00,29.97,
5494,2006-06-25 16:03:00,,
5495,2006-06-25 16:18:00,,
5496,2006-06-25 16:53:00,29.95,
5497,2006-06-25 17:53:00,29.95,
5498,2006-06-25 18:53:00,29.95,
5499,2006-06-25 19:53:00,29.95,
5500,2006-06-25 20:53:00,29.96,
5501,2006-06-25 21:53:00,29.96,
5502,2006-06-25 22:53:00,29.96,
5503,2006-06-25 23:53:00,29.95,
5504,2006-06-25 23:59:00,,29.75
5505,2006-06-26 00:53:00,29.95,
5506,2006-06-26 01:53:00,29.94,
5507,2006-06-26 02:53:00,29.93,
5508,2006-06-26 03:53:00,29.94,
5509,2006-06-26 04:53:00,29.95,
5510,2006-06-26 05:53:00,29.96,
5511,2006-06-26 06:53:00,29.97,
5512,2006-06-26 07:53:00,29.98,
5513,2006-06-26 08:53:00,29.99,
5514,2006-06-26 09:53:00,29.99,
5515,2006-06-26 10:53:00,29.99,
5516,2006-06-26 11:53:00,29.98,
5517,2006-06-26 12:53:00,29.96,
5518,2006-06-26 13:53:00,29.96,
5519,2006-06-26 14:53:00,29.95,
5520,2006-06-26 15:53:00,29.95,
5521,2006-06-26 16:53:00,29.94,
5522,2006-06-26 17:53:00,29.94,
5523,2006-06-26 18:53:00,29.96,
5524,2006-06-26 19:53:00,29.97,
5525,2006-06-26 20:53:00,29.98,
5526,2006-06-26 21:53:00,30.01,
5527,2006-06-26 22:53:00,30.01,
5528,2006-06-26 23:53:00,30.02,
5529,2006-06-26 23:59:00,,29.75
5530,2006-06-27 00:53:00,30.02,
5531,2006-06-27 01:53:00,30.02,
5532,2006-06-27 02:53:00,30.02,
5533,2006-06-27 03:53:00,30.03,
5534,2006-06-27 04:53:00,30.04,
5535,2006-06-27 05:53:00,30.06,
5536,2006-06-27 06:53:00,30.06,
5537,2006-06-27 07:53:00,30.08,
5538,2006-06-27 08:53:00,30.08,
5539,2006-06-27 09:53:00,30.09,
5540,2006-06-27 10:53:00,30.1,
5541,2006-06-27 11:53:00,30.09,
5542,2006-06-27 12:53:00,30.07,
5543,2006-06-27 13:53:00,30.07,
5544,2006-06-27 14:53:00,30.06,
5545,2006-06-27 15:53:00,30.05,
5546,2006-06-27 16:53:00,30.05,
5547,2006-06-27 17:53:00,30.05,
5548,2006-06-27 18:53:00,30.05,
5549,2006-06-27 19:53:00,30.06,
5550,2006-06-27 20:53:00,30.08,
5551,2006-06-27 21:53:00,30.1,
5552,2006-06-27 22:53:00,30.1,
5553,2006-06-27 23:53:00,30.1,
5554,2006-06-27 23:59:00,,29.85
5555,2006-06-28 00:53:00,30.09,
5556,2006-06-28 01:53:00,30.09,
5557,2006-06-28 02:53:00,30.1,
5558,2006-06-28 03:53:00,30.12,
5559,2006-06-28 04:53:00,30.14,
5560,2006-06-28 05:53:00,30.16,
5561,2006-06-28 06:53:00,30.17,
5562,2006-06-28 07:53:00,30.18,
5563,2006-06-28 08:53:00,30.19,
5564,2006-06-28 09:53:00,30.18,
5565,2006-06-28 10:53:00,30.18,
5566,2006-06-28 11:53:00,30.17,
5567,2006-06-28 12:53:00,30.16,
5568,2006-06-28 13:53:00,30.14,
5569,2006-06-28 14:53:00,30.14,
5570,2006-06-28 15:53:00,30.12,
5571,2006-06-28 16:53:00,30.11,
5572,2006-06-28 17:53:00,30.1,
5573,2006-06-28 18:53:00,30.11,
5574,2006-06-28 19:53:00,30.11,
5575,2006-06-28 20:53:00,30.13,
5576,2006-06-28 21:53:00,30.13,
5577,2006-06-28 22:53:00,30.14,
5578,2006-06-28 23:53:00,30.14,
5579,2006-06-28 23:59:00,,29.91
5580,2006-06-29 00:53:00,30.14,
5581,2006-06-29 01:53:00,30.14,
5582,2006-06-29 02:53:00,30.14,
5583,2006-06-29 03:53:00,30.16,
5584,2006-06-29 04:53:00,30.16,
5585,2006-06-29 05:53:00,30.17,
5586,2006-06-29 06:53:00,30.18,
5587,2006-06-29 07:53:00,30.2,
5588,2006-06-29 08:53:00,30.2,
5589,2006-06-29 09:53:00,30.19,
5590,2006-06-29 10:53:00,30.19,
5591,2006-06-29 11:53:00,30.18,
5592,2006-06-29 12:53:00,30.16,
5593,2006-06-29 13:53:00,30.14,
5594,2006-06-29 14:53:00,30.13,
5595,2006-06-29 15:53:00,30.11,
5596,2006-06-29 16:53:00,30.1,
5597,2006-06-29 17:53:00,30.09,
5598,2006-06-29 18:53:00,30.09,
5599,2006-06-29 19:53:00,30.09,
5600,2006-06-29 20:53:00,30.11,
5601,2006-06-29 21:53:00,30.11,
5602,2006-06-29 22:53:00,30.11,
5603,2006-06-29 23:53:00,30.11,
5604,2006-06-29 23:59:00,,29.91
5605,2006-06-30 00:53:00,30.11,
5606,2006-06-30 01:53:00,30.11,
5607,2006-06-30 02:53:00,30.1,
5608,2006-06-30 03:53:00,30.1,
5609,2006-06-30 04:53:00,30.11,
5610,2006-06-30 05:53:00,30.12,
5611,2006-06-30 06:53:00,30.12,
5612,2006-06-30 07:53:00,30.13,
5613,2006-06-30 08:53:00,30.12,
5614,2006-06-30 09:53:00,30.12,
5615,2006-06-30 10:53:00,30.11,
5616,2006-06-30 11:53:00,30.1,
5617,2006-06-30 12:53:00,30.09,
5618,2006-06-30 13:53:00,30.07,
5619,2006-06-30 14:53:00,30.06,
5620,2006-06-30 15:53:00,30.05,
5621,2006-06-30 16:53:00,30.03,
5622,2006-06-30 17:53:00,30.03,
5623,2006-06-30 18:53:00,30.03,
5624,2006-06-30 19:53:00,30.04,
5625,2006-06-30 20:53:00,30.05,
5626,2006-06-30 21:53:00,30.07,
5627,2006-06-30 22:53:00,30.08,
5628,2006-06-30 23:53:00,30.08,
5629,2006-06-30 23:59:00,,29.85
5630,2006-06-30 23:59:00,,
5631,2006-07-01 00:53:00,30.08,
5632,2006-07-01 01:53:00,30.07,
5633,2006-07-01 02:53:00,30.07,
5634,2006-07-01 03:53:00,30.09,
5635,2006-07-01 04:53:00,30.1,
5636,2006-07-01 05:53:00,30.11,
5637,2006-07-01 06:53:00,30.13,
5638,2006-07-01 07:53:00,30.13,
5639,2006-07-01 08:53:00,30.13,
5640,2006-07-01 09:53:00,30.14,
5641,2006-07-01 10:53:00,30.14,
5642,2006-07-01 11:53:00,30.12,
5643,2006-07-01 12:53:00,30.11,
5644,2006-07-01 13:53:00,30.1,
5645,2006-07-01 14:53:00,30.07,
5646,2006-07-01 15:53:00,30.06,
5647,2006-07-01 16:53:00,30.05,
5648,2006-07-01 17:39:00,,
5649,2006-07-01 17:53:00,30.05,
5650,2006-07-01 18:53:00,30.05,
5651,2006-07-01 19:53:00,30.06,
5652,2006-07-01 20:53:00,30.08,
5653,2006-07-01 21:53:00,30.09,
5654,2006-07-01 22:53:00,30.09,
5655,2006-07-01 23:53:00,30.09,
5656,2006-07-01 23:59:00,,29.86
5657,2006-07-02 00:53:00,30.09,
5658,2006-07-02 01:53:00,30.1,
5659,2006-07-02 02:53:00,30.11,
5660,2006-07-02 03:53:00,30.13,
5661,2006-07-02 04:53:00,30.16,
5662,2006-07-02 05:53:00,30.17,
5663,2006-07-02 06:53:00,30.18,
5664,2006-07-02 07:53:00,30.19,
5665,2006-07-02 08:53:00,30.19,
5666,2006-07-02 09:53:00,30.17,
5667,2006-07-02 10:53:00,30.16,
5668,2006-07-02 11:53:00,30.14,
5669,2006-07-02 12:53:00,30.13,
5670,2006-07-02 13:53:00,30.11,
5671,2006-07-02 14:53:00,30.1,
5672,2006-07-02 15:53:00,30.09,
5673,2006-07-02 16:53:00,30.1,
5674,2006-07-02 17:53:00,30.09,
5675,2006-07-02 18:53:00,30.1,
5676,2006-07-02 19:53:00,30.11,
5677,2006-07-02 20:53:00,30.13,
5678,2006-07-02 21:53:00,30.14,
5679,2006-07-02 22:53:00,30.13,
5680,2006-07-02 23:53:00,30.13,
5681,2006-07-02 23:59:00,,29.91
5682,2006-07-03 00:53:00,30.13,
5683,2006-07-03 01:53:00,30.14,
5684,2006-07-03 02:53:00,30.14,
5685,2006-07-03 03:53:00,30.15,
5686,2006-07-03 04:53:00,30.16,
5687,2006-07-03 05:53:00,30.17,
5688,2006-07-03 06:53:00,30.17,
5689,2006-07-03 07:53:00,30.18,
5690,2006-07-03 08:53:00,30.17,
5691,2006-07-03 09:53:00,30.15,
5692,2006-07-03 10:53:00,30.14,
5693,2006-07-03 11:53:00,30.12,
5694,2006-07-03 12:53:00,30.1,
5695,2006-07-03 13:53:00,30.09,
5696,2006-07-03 14:53:00,30.08,
5697,2006-07-03 15:20:00,,
5698,2006-07-03 15:23:00,,
5699,2006-07-03 15:34:00,,
5700,2006-07-03 15:42:00,,
5701,2006-07-03 15:53:00,30.06,
5702,2006-07-03 16:53:00,30.05,
5703,2006-07-03 17:53:00,30.05,
5704,2006-07-03 18:53:00,30.08,
5705,2006-07-03 19:53:00,30.07,
5706,2006-07-03 20:53:00,30.08,
5707,2006-07-03 21:53:00,30.09,
5708,2006-07-03 22:53:00,30.09,
5709,2006-07-03 23:53:00,30.09,
5710,2006-07-03 23:59:00,,29.88
5711,2006-07-04 00:53:00,30.09,
5712,2006-07-04 01:53:00,30.08,
5713,2006-07-04 02:53:00,30.07,
5714,2006-07-04 03:53:00,30.07,
5715,2006-07-04 04:53:00,30.08,
5716,2006-07-04 05:53:00,30.1,
5717,2006-07-04 06:53:00,30.11,
5718,2006-07-04 07:16:00,,
5719,2006-07-04 07:53:00,30.1,
5720,2006-07-04 08:21:00,,
5721,2006-07-04 08:53:00,30.1,
5722,2006-07-04 09:08:00,,
5723,2006-07-04 09:20:00,,
5724,2006-07-04 09:41:00,,
5725,2006-07-04 09:51:00,,
5726,2006-07-04 09:53:00,30.1,
5727,2006-07-04 10:34:00,,
5728,2006-07-04 10:53:00,30.09,
5729,2006-07-04 11:08:00,,
5730,2006-07-04 11:16:00,,
5731,2006-07-04 11:53:00,30.06,
5732,2006-07-04 12:53:00,30.03,
5733,2006-07-04 13:21:00,,
5734,2006-07-04 13:32:00,,
5735,2006-07-04 13:40:00,,
5736,2006-07-04 13:48:00,,
5737,2006-07-04 13:51:00,,
5738,2006-07-04 13:53:00,30.01,
5739,2006-07-04 13:57:00,,
5740,2006-07-04 14:07:00,,
5741,2006-07-04 14:12:00,,
5742,2006-07-04 14:20:00,,
5743,2006-07-04 14:37:00,,
5744,2006-07-04 14:49:00,,
5745,2006-07-04 14:53:00,30.0,
5746,2006-07-04 15:53:00,29.99,
5747,2006-07-04 16:10:00,,
5748,2006-07-04 16:17:00,,
5749,2006-07-04 16:53:00,29.98,
5750,2006-07-04 17:13:00,,
5751,2006-07-04 17:42:00,,
5752,2006-07-04 17:51:00,,
5753,2006-07-04 17:53:00,29.98,
5754,2006-07-04 18:00:00,,
5755,2006-07-04 18:20:00,,
5756,2006-07-04 18:35:00,,
5757,2006-07-04 18:53:00,29.98,
5758,2006-07-04 19:53:00,30.0,
5759,2006-07-04 20:53:00,30.0,
5760,2006-07-04 21:53:00,30.0,
5761,2006-07-04 22:08:00,,
5762,2006-07-04 22:18:00,,
5763,2006-07-04 22:53:00,30.01,
5764,2006-07-04 23:39:00,,
5765,2006-07-04 23:53:00,30.01,
5766,2006-07-04 23:59:00,,29.81
5767,2006-07-05 00:11:00,,
5768,2006-07-05 00:53:00,29.98,
5769,2006-07-05 01:53:00,29.96,
5770,2006-07-05 02:05:00,,
5771,2006-07-05 02:53:00,29.96,
5772,2006-07-05 03:53:00,29.96,
5773,2006-07-05 04:53:00,29.98,
5774,2006-07-05 05:37:00,,
5775,2006-07-05 05:50:00,,
5776,2006-07-05 05:53:00,29.99,
5777,2006-07-05 06:39:00,,
5778,2006-07-05 06:53:00,29.99,
5779,2006-07-05 07:28:00,,
5780,2006-07-05 07:53:00,30.01,
5781,2006-07-05 08:53:00,30.01,
5782,2006-07-05 09:30:00,,
5783,2006-07-05 09:53:00,30.01,
5784,2006-07-05 09:57:00,,
5785,2006-07-05 10:05:00,,
5786,2006-07-05 10:22:00,,
5787,2006-07-05 10:51:00,,
5788,2006-07-05 10:53:00,30.01,
5789,2006-07-05 11:53:00,29.98,
5790,2006-07-05 12:13:00,,
5791,2006-07-05 12:20:00,,
5792,2006-07-05 12:53:00,29.96,
5793,2006-07-05 13:53:00,29.96,
5794,2006-07-05 14:53:00,29.95,
5795,2006-07-05 15:53:00,29.93,
5796,2006-07-05 16:53:00,29.93,
5797,2006-07-05 17:53:00,29.94,
5798,2006-07-05 18:13:00,,
5799,2006-07-05 18:53:00,29.96,
5800,2006-07-05 19:53:00,29.99,
5801,2006-07-05 20:53:00,30.01,
5802,2006-07-05 21:53:00,30.03,
5803,2006-07-05 22:53:00,30.04,
5804,2006-07-05 23:53:00,30.04,
5805,2006-07-05 23:59:00,,29.76
5806,2006-07-06 00:53:00,30.03,
5807,2006-07-06 01:53:00,30.03,
5808,2006-07-06 02:53:00,30.05,
5809,2006-07-06 03:53:00,30.07,
5810,2006-07-06 04:53:00,30.08,
5811,2006-07-06 05:53:00,30.1,
5812,2006-07-06 06:53:00,30.12,
5813,2006-07-06 07:53:00,30.14,
5814,2006-07-06 08:53:00,30.15,
5815,2006-07-06 09:53:00,30.15,
5816,2006-07-06 10:53:00,30.16,
5817,2006-07-06 11:53:00,30.14,
5818,2006-07-06 12:53:00,30.14,
5819,2006-07-06 13:53:00,30.14,
5820,2006-07-06 14:53:00,30.12,
5821,2006-07-06 15:53:00,30.11,
5822,2006-07-06 16:53:00,30.11,
5823,2006-07-06 17:53:00,30.12,
5824,2006-07-06 18:53:00,30.13,
5825,2006-07-06 19:53:00,30.14,
5826,2006-07-06 20:53:00,30.16,
5827,2006-07-06 21:53:00,30.17,
5828,2006-07-06 22:53:00,30.17,
5829,2006-07-06 23:53:00,30.17,
5830,2006-07-06 23:59:00,,29.91
5831,2006-07-07 00:53:00,30.18,
5832,2006-07-07 01:53:00,30.18,
5833,2006-07-07 02:53:00,30.18,
5834,2006-07-07 03:53:00,30.18,
5835,2006-07-07 04:53:00,30.19,
5836,2006-07-07 05:53:00,30.2,
5837,2006-07-07 06:53:00,30.22,
5838,2006-07-07 07:53:00,30.22,
5839,2006-07-07 08:53:00,30.22,
5840,2006-07-07 09:53:00,30.21,
5841,2006-07-07 10:53:00,30.21,
5842,2006-07-07 11:53:00,30.19,
5843,2006-07-07 12:53:00,30.19,
5844,2006-07-07 13:53:00,30.18,
5845,2006-07-07 14:53:00,30.17,
5846,2006-07-07 15:53:00,30.16,
5847,2006-07-07 16:53:00,30.15,
5848,2006-07-07 17:53:00,30.15,
5849,2006-07-07 18:53:00,30.15,
5850,2006-07-07 19:53:00,30.15,
5851,2006-07-07 20:53:00,30.15,
5852,2006-07-07 21:53:00,30.15,
5853,2006-07-07 22:53:00,30.15,
5854,2006-07-07 23:53:00,30.15,
5855,2006-07-07 23:59:00,,29.95
5856,2006-07-08 00:53:00,30.14,
5857,2006-07-08 01:53:00,30.14,
5858,2006-07-08 02:53:00,30.14,
5859,2006-07-08 03:53:00,30.14,
5860,2006-07-08 04:53:00,30.15,
5861,2006-07-08 05:53:00,30.16,
5862,2006-07-08 06:53:00,30.16,
5863,2006-07-08 07:53:00,30.17,
5864,2006-07-08 08:53:00,30.16,
5865,2006-07-08 09:53:00,30.16,
5866,2006-07-08 10:53:00,30.15,
5867,2006-07-08 11:53:00,30.14,
5868,2006-07-08 12:53:00,30.11,
5869,2006-07-08 13:53:00,30.09,
5870,2006-07-08 14:53:00,30.07,
5871,2006-07-08 15:53:00,30.05,
5872,2006-07-08 16:53:00,30.03,
5873,2006-07-08 17:53:00,30.03,
5874,2006-07-08 18:53:00,30.02,
5875,2006-07-08 19:53:00,30.03,
5876,2006-07-08 20:53:00,30.03,
5877,2006-07-08 21:53:00,30.05,
5878,2006-07-08 22:53:00,30.05,
5879,2006-07-08 23:53:00,30.04,
5880,2006-07-08 23:59:00,,29.86
5881,2006-07-09 00:53:00,30.03,
5882,2006-07-09 01:53:00,30.03,
5883,2006-07-09 02:53:00,30.02,
5884,2006-07-09 03:53:00,30.02,
5885,2006-07-09 04:53:00,30.03,
5886,2006-07-09 05:03:00,,
5887,2006-07-09 05:20:00,,
5888,2006-07-09 05:44:00,,
5889,2006-07-09 05:53:00,30.04,
5890,2006-07-09 06:53:00,30.04,
5891,2006-07-09 07:53:00,30.06,
5892,2006-07-09 08:53:00,30.05,
5893,2006-07-09 09:53:00,30.05,
5894,2006-07-09 10:53:00,30.04,
5895,2006-07-09 11:53:00,30.02,
5896,2006-07-09 12:53:00,30.01,
5897,2006-07-09 13:53:00,29.97,
5898,2006-07-09 14:53:00,29.96,
5899,2006-07-09 15:53:00,29.95,
5900,2006-07-09 16:53:00,29.94,
5901,2006-07-09 17:53:00,29.95,
5902,2006-07-09 18:53:00,29.95,
5903,2006-07-09 19:53:00,29.95,
5904,2006-07-09 20:53:00,29.96,
5905,2006-07-09 21:53:00,29.96,
5906,2006-07-09 22:53:00,29.95,
5907,2006-07-09 23:53:00,29.95,
5908,2006-07-09 23:59:00,,29.77
5909,2006-07-10 00:53:00,29.96,
5910,2006-07-10 01:53:00,29.96,
